file,code_summary,label
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_10.java,"This code defines a suite of interconnected microservices for a parking management system, handling user authentication, parking lot management, and booking processes. It extensively uses gRPC for inter-service communication, JPA with custom repository implementations (leveraging Criteria API and JPQL) for data persistence, RabbitMQ for asynchronous messaging, and WebSockets for real-time client interactions.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ita-challenges-backend_java/cluster_36.java,"This Java DTO, `SwitchRoleRequest`, defines the payload for an API request to temporarily switch a user's role. It encapsulates a single `newRole` field, explicitly documented with Swagger annotations to accept only ""ADMIN"" or ""USER"" values.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_12.java,"This code defines the JPA entity data model for a stock trading application, encompassing user accounts, profiles, stock quotes, holdings, and orders. It also provides JavaServer Faces (JSF) backing beans to manage user authentication, profile updates, quote retrieval, and trade execution, demonstrating a full-stack enterprise Java web application.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_12.java,"This Spring Boot microservice, `ts-wait-order-service`, manages waitlist orders by providing REST endpoints for creation and retrieval. Upon creating a new waitlist order, it spawns a `PollThread` to asynchronously and repeatedly attempt to reserve resources via an external `ts-preserve-service` until successful or a defined wait time expires.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Hands-on-Microservices-with-Python_python/cluster_4.py,"This Python file defines client classes (`ProductClient`, `OrderClient`) for interacting with external `product` and `order` microservices via HTTP requests, managing product data retrieval and authenticated order operations. It also includes basic integration tests to verify the accessibility and status codes of a local Flask API's core endpoints.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/jpetstore-6_java/cluster_40.java,"This `Cart` class manages a collection of `CartItem` objects, representing a shopping cart in an e-commerce application. It efficiently handles adding, removing, and updating item quantities, tracks stock status, and calculates the subtotal, utilizing both a synchronized map for quick lookups and a list for ordered iteration.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_37.java,"This code defines core components for a Spring Boot microservices application, primarily featuring an `identity-service`'s `AuthController` for user registration, authentication, and token management. It also includes controllers and services for product, category, and variant management, demonstrating extensive use of Feign clients for declarative inter-service communication across multiple services like `order-service` and `payment-service`.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_37.java,"This code primarily defines and tests the `CreateOrderSaga`, a distributed transaction orchestrator that coordinates order creation across multiple microservices (Consumer, Kitchen, Accounting) using Eventuate Tram. It also includes an API Gateway proxy for the Order Service and integration tests leveraging Spring Cloud Contract for inter-service communication.",Microservices Test
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/piggymetrics_java/cluster_19.java,"This code defines and thoroughly tests core components of the Piggymetrics microservices, encompassing user authentication, account management, financial statistics tracking, and notification settings. It extensively utilizes Spring Boot, Spring Data MongoDB, and Mockito to implement RESTful APIs, persist data, and provide comprehensive unit and integration testing across these distinct service functionalities.",Microservices Test
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_49.java,"This code defines a Spring REST controller (`AccountsController`) that provides an endpoint to retrieve account details by ID, interacting with an Eventuate `AggregateRepository`. It also includes data models (`RequestContext`, `Identity`) for parsing AWS API Gateway request context, suggesting its deployment within an AWS environment.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/acmeair_java/cluster_6.java,"This codebase manages flight and customer data for an ""Acme Air"" application, featuring a `FlightLoader` to populate flight information from a CSV file. It employs an abstract service layer with concrete implementations (`FlightServiceImpl`, `CustomerServiceImpl`) for different NoSQL persistence backends, specifically MongoDB via Morphia and IBM WebSphere eXtreme Scale.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_6.java,"This Java class defines the `Owner` entity for a Spring PetClinic application, extending `Person` to include address, city, and telephone details with validation. It establishes a one-to-many relationship with `Pet` entities, providing methods to manage pets and associate visits with them.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_22.java,"This code provides core functionality for the IBM WebSphere DayTrader sample application, featuring Message-Driven Beans (`DTBroker3MDB`, `DTStreamer3MDB`) that asynchronously process JMS trade orders and market data updates, with some updates streamed to WebSockets. It also defines the application's JPA-based domain model (e.g., Account, Quote, Order) and includes utility classes for configuration, logging, and performance monitoring.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_23.py,"This file defines a `ProcessDetails` class to encapsulate process command and ID, aiming to derive a `pair_id` from the command string, though its `_parse_cmd` method is currently an unimplemented placeholder. A significant structural issue is present with a duplicate `__init__` function defined globally outside the class.",CQRS
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_12.java,"This code defines core domain model entities for a PetClinic application, including the `Owner` class with its associated `Pet`s, utilizing JPA for persistence and validation. It also features a JUnit test (`I18nPropertiesSyncTest`) that rigorously checks for hard-coded strings in HTML/Java files and ensures all internationalization property files are synchronized.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_52.java,"This `AccountDataBean` class is a JPA entity for the DayTrader sample application, representing a user's trading account with attributes like balance, login/logout counts, and creation dates. It establishes relationships with `OrderDataBean`, `HoldingDataBean`, and `AccountProfileDataBean`, and includes business logic for account login/logout operations.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_16.java,"This JavaServer Faces (JSF) managed bean, `TradeAppJSF`, provides core user authentication and profile management functionalities for the DayTrader sample application. It handles user login, registration, profile updates, and logout by interacting with a `TradeAction` service and managing session state.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_24.java,"This JSF managed bean (`@Named(""tradeapp"")`) provides core user authentication and profile management functionalities for the DayTrader sample application, handling user login, registration, profile updates, and logout. It delegates business logic to a `TradeAction` service and manages user sessions, including invalidating the HTTP session and performing servlet request logout.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_25.java,"This code defines several Spring PetClinic components, primarily implementing web controllers for managing owner and vet entities, featuring CRUD operations, paginated search, and both HTML and JSON/XML views. It also includes comprehensive JUnit 5 tests for validating form inputs and formatting data types.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_3.java,"This code implements the core business logic for the DayTrader sample application, simulating an online stock brokerage by managing user accounts, stock trading, portfolios, and market data. It features a flexible architecture supporting both EJB and direct JDBC implementations, utilizes JMS for asynchronous order processing, and provides a web interface with real-time market updates via WebSockets.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_4.java,"This Spring Data JPA `@Entity` defines the `Owner` domain object for a PetClinic application, extending `Person` to manage an owner's address, contact information, and a collection of their `Pet` objects, including methods for pet retrieval and visit management. It uses `@OneToMany` with `CascadeType.ALL` for pet association and includes validation annotations for data integrity.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_32.java,"This JSF managed bean (`@Named(""accountdata"")`) serves as a view model for displaying a user's financial account summary in the DayTrader application. It retrieves account details, holdings, and both open and closed orders from a `TradeAction` service, then calculates and exposes financial metrics like total holdings, gain, and gain percentage for presentation in a web UI.",Backends for Frontends
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_53.java,"This Java class, `AccountDataBean`, functions as a JPA entity within the DayTrader sample application, representing a user's trading account. It defines persistent fields such as account balance, login/logout counts, and timestamps, establishes relationships with associated orders, holdings, and an account profile, and encapsulates core business logic for account login and logout operations.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_28.java,"This collection of Spring PetClinic files implements a web controller (`PetController`) for managing pet details (add/edit) for owners, incorporating form handling, validation, and persistence. It also defines the `Vet` domain entity, provides unit tests for pet validation and type formatting, and features integration tests for the application's database and web endpoints using Testcontainers.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/RepoGenesis_python/cluster_9.py,"This code provides utilities for detecting Java and Python repository types and automating their deployment testing. It manages external processes to install dependencies, execute `start.sh` scripts, monitor server startup by parsing output, and robustly terminate processes and clean up ports.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_58.java,"This class serves as a static, thread-safe buffer within the DayTrader application, maintaining a list of the five most recent stock change `javax.jms.Message` objects. It provides methods to add new stock changes (enforcing the 5-item limit) and to serialize these changes into a `javax.json.JsonObject` for WebSocket communication.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Retail-Banking-System_java/cluster_22.java,"This code file defines core data input models, `RulesInput` and `AccountInput`, used within a Retail Banking System's Transaction and Rules microservices. It includes associated unit tests for these models and leverages `NotNull` annotations, indicating a focus on robust data validation and testing for transaction and rule processing.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_8.java,"This `CommandHandler` is responsible for creating a new insurance policy by converting an existing offer. It validates the offer's validity, constructs a `Policy` using a `PolicyFactory`, persists it, and then publishes a `PolicyRegisteredEvent` to signal its creation.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_0.java,"This code defines the core business logic and data model for the DayTrader stock trading sample application, providing a `TradeAction` facade that orchestrates user operations like buying, selling, and logging in. It supports configurable runtime modes (EJB3 or direct JDBC), leverages JPA entities for data persistence, and includes utilities for application configuration, logging, and database initialization/scenario simulation.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_22.py,"This Python code provides a robust framework for real-time cryptocurrency exchange interactions, utilizing WebSocket subscriptions for market data (e.g., Poloniex, Huobi) and extensive Redis integration for caching, priority queues, and message queues. It also includes utilities for precise number handling, calculating and rounding trade volumes according to exchange rules, and detecting currency imbalances to support arbitrage strategies.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_2.java,"This code implements a flexible pricing engine where the `Tariff` entity orchestrates price calculations by applying a collection of dynamically evaluated base premium rules and discount/markup rules, defined using string-based formulas. It leverages JPA for persistence and uses factory classes to provide predefined tariff configurations for various product types like travel or house insurance.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_25.java,"This code defines the core EJB business logic for the DayTrader sample application, `TradeSLSBBean`, which manages user accounts, executes stock buy/sell orders, and retrieves market data. It leverages JPA for persistence, JMS for asynchronous order processing and market data publishing, and includes supporting JavaBeans and utility classes for financial calculations and application configuration.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/RepoGenesis_python/cluster_12.py,"This Python code defines a `test_repository` function that orchestrates the testing of a given repository by first detecting its type (Java or Python). It then dispatches the testing process to a language-specific function (`test_java_repository` or `test_python_repository`), returning the test outcome and the detected repository type.",Microservices Test
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_28.java,"This `RunStatsDataBean` class serves as a serializable data transfer object (DTO) within the DayTrader sample application. It encapsulates and provides access to various runtime statistics, including counts of trade users, stocks, logins, logouts, holdings, and different order types, primarily for monitoring and reporting application activity.",Microservices Observerbility
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_27.java,"This code file defines the core business logic for the DayTrader sample application, implementing trading services like buying, selling, and managing accounts through direct JDBC for persistence and JMS for asynchronous order processing and real-time quote updates. It also includes web components such as servlet filters for UI alerts and login enforcement, a context listener for application initialization, and WebSocket encoders/decoders for real-time client-server communication.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_27.java,"This Spring `@Configuration` class sets up the `ConsumerService` for a microservice, enabling JPA persistence and transaction management. It specifically integrates with Eventuate Tram to participate in sagas, publish events, and dispatch commands to `ConsumerServiceCommandHandlers`.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_29.java,"This Java code defines `BaseEntity`, a JPA `@MappedSuperclass` that provides a common, auto-generated `id` property and an `isNew()` utility method for other domain objects within the Spring PetClinic application. It serves as a foundational class for entities requiring a unique identifier, leveraging `GenerationType.IDENTITY` for database-managed ID generation.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_17.java,"This codebase configures and integrates a Micronaut application with Elasticsearch, providing a `RestHighLevelClient` for data operations and customizing JSON serialization for date/time types. It also includes reactive wrappers for Elasticsearch interactions and utilities for embedded Elasticsearch integration testing.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_20.java,"This Java code defines a `Visit` entity for a Spring PetClinic application, representing a single visit with a date and description. It leverages Spring Data JPA annotations for persistence (`@Entity`, `@Table`) and validation (`@NotBlank`, `@DateTimeFormat`), extending `BaseEntity` for common properties.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_38.py,"This code file serves as an API client for multiple cryptocurrency exchanges (Poloniex, Huobi, Binance, Kraken, Bittrex), providing functions to fetch various market data types like tickers, OHLC charts, order books, and historical trades. It consistently uses helper functions for URL construction, sending requests, and processing JSON responses for each specific exchange and data endpoint.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_53.java,"This Java class defines `OutsidePaymentInfo`, an entity within an `inside_payment` service, used to encapsulate details of an external payment. It specifically stores the `orderId`, `price`, and `userId` associated with such a transaction, leveraging Lombok's `@Data` annotation to reduce boilerplate code.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_30.java,"This code defines a `Serializable` Java enum `AssuranceType` to represent different types of assurances, currently only ""Traffic Accident Assurance"". It encapsulates an index, name, and price for each assurance type, providing getters and a static utility method to retrieve an assurance type by its index.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_32.java,"This code defines core infrastructure for the SaigonParking application, encompassing RabbitMQ message queue constants and utilities, a JWT authentication service with user ID encryption, and several MapStruct mappers. These mappers facilitate data transformation, including gRPC calls for data enrichment, while a dedicated listener processes user-specific messages from RabbitMQ.",Microservices Security
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_3.py,This `prepare_data` function retrieves historical arbitrage order and trade data from a PostgreSQL database within a specified time range. It utilizes a `get_all_orders` helper function to fetch records from the `arbitrage_orders` and `arbitrage_trades` tables.,Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/saigonparking_java/cluster_15.java,"These Spring `@Configuration` classes define the core setup for various SaigonParking microservices, enabling features like asynchronous processing and transaction management. They consistently configure gRPC client and server interceptors for inter-service communication and centralized exception handling, alongside service-specific beans such as password encoders or QR code writers.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_python/cluster_1.py,"This Python script automates a multi-stage build and deployment workflow. It first compiles Java projects using Maven, then iteratively builds Docker images from Dockerfiles found in designated paths, pushes them to a container registry, and includes functionality for Docker login using environment variables.",CICD
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_27.py,"This Python code implements a cryptocurrency arbitrage system, featuring an `OrderBook` class that efficiently manages real-time bid/ask data from multiple exchanges (e.g., Binance, Kraken) using binary search for updates. It also includes an `ArbitrageListener` to identify trading opportunities, utilities for fetching historical market data, and comprehensive unit tests for API integrations.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_9.java,"This code defines core components for an e-commerce application, including JPA entities for `Customer` and `Inventory` management, and a CDI `MailerBean` responsible for sending transactional email notifications using JavaMail. It also features data transfer objects like `OrderInfo` and `EMailMessage`, which utilize Bean Validation for data integrity.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_132.java,"This Spring `@Configuration` class sets up the `OrderCommandHandlers` and registers them with a `SagaCommandDispatcher` for the ""orderService"". It integrates with the Eventuate Tram Saga framework to process commands as part of distributed transactions.",Saga
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_16.java,"This code defines a `CreatePolicyHandler` that processes `CreatePolicyCommand`s by validating an existing offer, creating and persisting a new policy, and then publishing a `PolicyRegisteredEvent` to Kafka. This demonstrates a command-handler pattern within a Micronaut microservice, leveraging event-driven architecture for cross-service communication and read model updates in other services like dashboard, payment, and policy search.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_14.java,"This Micronaut code primarily provides in-memory mock implementations for various repositories (Offer, Policy, PolicyAccount, PolicyView) using `@Replaces` and `@Requires(env = Environment.TEST)` for testing purposes. It also includes custom JWT claims generation and bearer token rendering, extending Micronaut's security features for specific user types.",Microservices Test
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_43.java,"This Micronaut `ServerWebSocket` implements a real-time chat functionality, managing client connections and broadcasting messages to all participants within a specific chat topic. It leverages Micronaut's WebSocket annotations and a `WebSocketBroadcaster` to facilitate topic-based communication and user join/leave notifications.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_11.java,"This Spring Boot application programmatically starts a MySQL database using Testcontainers for integration testing the PetClinic application. It leverages the `@ServiceConnection` annotation to automatically configure the application to connect to this dynamically provisioned MySQL container when the ""mysql"" profile is active.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_50.java,"This JSF managed bean (`@Named(""accountdata"")`) serves the DayTrader application by fetching a user's account details, holdings, and order history via a `TradeAction` service. It then calculates financial metrics like gain and gain percentage, preparing all this data for presentation on a web interface.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_36.java,"This Spring Boot configuration file establishes the `ConsumerService` within a microservice architecture, configuring JPA persistence and transaction management. It specifically integrates with Eventuate Tram Sagas to enable distributed transaction participation and command dispatching for the consumer service.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_18.java,"This Java class defines the `Visit` entity for the Spring PetClinic application, serving as a JPA entity to persist visit details such as the date and a description to a database table named ""visits"". It leverages JPA annotations for persistence, includes validation for the description, and automatically initializes the visit date to the current date.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_16.java,"This code defines two distinct Java enums, `WaitListOrderStatus` and `OrderStatus`, to represent different states of orders within a train ticket system. Both enums provide integer codes and descriptive names for each status, with `WaitListOrderStatus` notably attempting to resolve status names using the `OrderStatus` enum in its `getNameByCode` utility method.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/spring-petclinic_java/cluster_3.java,"This code defines the core domain model for a Spring Pet Clinic application, encompassing entities like `Owner`, `Pet`, `Visit`, `Vet`, `PetType`, and `Specialty`. It extensively uses JPA annotations (`@Entity`, `@Table`, `@OneToMany`, `@ManyToOne`, `@ManyToMany`) to map these objects to a relational database, establishing relationships and incorporating data validation rules.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/springboot-kafka-microservices_java/cluster_5.java,"This code defines two distinct Java enums, `OrderStatus` and `PaymentStatus`, for an order and payment microservice respectively. It provides type-safe, enumerated states (e.g., PENDING, DELIVERED for orders; SUCCESS, FAILED for payments) each with a human-readable label, leveraging Lombok for brevity.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_62.java,"This `QuoteData` class serves as a data model for representing detailed stock quote information within the DayTrader sample application, specifically for JSF web presentation. It stores financial metrics like price, open, high, low, volume, and gain using `BigDecimal` for precision, and includes methods to calculate and format these values, including HTML-ready strings for web display.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_22.java,"This code defines API commands and replies for a distributed order creation saga, specifically handling ticket creation, confirmation, and cancellation within a kitchen service context. The `CreateOrderSagaState` class orchestrates the saga by managing order state and generating various inter-service commands for consumer validation, payment authorization, and kitchen operations.",Saga
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.daytrader7_java/cluster_54.java,"This code defines the core JPA entity data model for the IBM WebSphere DayTrader sample application. It comprises `AccountDataBean`, `HoldingDataBean`, `QuoteDataBean`, `AccountProfileDataBean`, and `OrderDataBean` classes, which represent trading accounts, stock holdings, market quotes, user profiles, and trade orders, respectively, with appropriate relational mappings for persistence.",Domain-driven design
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/Retail-Banking-System_java/cluster_13.java,"This code file primarily consists of JUnit 5 test classes that thoroughly validate the getter, setter, and constructor functionality of various model entities like `CustomerEntity`, `CustomerDetailsResponse`, and `Account`. It also includes a `JwtUtil` service responsible for generating, extracting claims from, and validating JSON Web Tokens for authentication.",Microservices Test
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/ftgo-application_java/cluster_35.java,"This code cluster implements an API Gateway using Spring Cloud Gateway and WebFlux, routing requests to backend microservices and aggregating order-related data for complex responses. It also includes core domain logic for order management within an `orderservice` and a CQRS read model for order history persisted in DynamoDB, updated reactively via domain event handlers.",API Gateway
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/piggymetrics_java/cluster_5.java,"This code implements a Spring-scheduled notification service responsible for sending ""backup"" and ""remind"" emails to users. It asynchronously processes recipients, fetching account data from a client service for backup notifications and updating notification statuses, with robust error handling for individual recipient failures.",EDA
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/sample.plantsbywebsphere_java/cluster_15.java,"This code implements a core e-commerce shopping cart and order processing system, enabling users to manage items, calculate totals, and create orders. It leverages Java EE technologies like CDI for session management and JPA for transactional persistence of inventory, orders, and backorders.",Service Implementation
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/micronaut-microservices-poc_java/cluster_11.java,"This code implements an Elasticsearch-backed data access layer for a Micronaut application, handling policy persistence and complex sales analytics queries through aggregations and filters. It utilizes a `QueryAdapter` pattern for structured query building and includes infrastructure for data seeding and integration testing with an embedded Elasticsearch instance.",Database with Microservices
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/train-ticket_java/cluster_26.java,"This code defines several Java enums (e.g., `DocumentType`, `Gender`, `SeatClass`) that map integer codes to descriptive string names, providing a utility method to retrieve names by their corresponding codes. A notable pattern is the consistent structure across all enums and their duplication in different service packages, suggesting a common entity definition strategy within a microservice environment.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_45.py,"This code defines `get_priority_queue`, a function that implements lazy initialization to retrieve a priority queue instance. It efficiently reuses an existing `PRIORITY_QUEUE` connection if already established, otherwise it calls `connect_to_priority_queue` to create a new one.",Other
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/ms_repo_callgraph_clusters/crypto_crawler_python/cluster_16.py,"This Python file implements core logic for an automated cryptocurrency trading system, managing exchange balances, detecting arbitrage opportunities by comparing order books, and robustly processing expired orders by canceling, re-evaluating, and re-placing them. It heavily leverages a caching mechanism to minimize API calls and utilizes message queues for efficient, asynchronous operation.",Service Implementation
