file,label,code_summary
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/WebShop/cluster_22.py,Forecasting with Classical Models,"This code implements a deep reinforcement learning agent capable of leveraging either a recurrent deep Q-network (`RCDQN`) or a BERT-based transformer architecture. It employs advanced NLP patterns, including a BERT tokenizer with custom tokens for web interactions, to process textual observations and goals, often integrating image features for multimodal understanding. The agent learns through policy gradient updates, utilizing discounted rewards, advantage estimation, and various action selection strategies like epsilon-greedy or softmax."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/adaptive-classifier/cluster_9.py,"Enabling Reliability, Explainability, or Robustness","This code demonstrates AI patterns for **optimized and adaptive model inference**, primarily by leveraging ONNX runtime for models like `bert-tiny` while maintaining functional parity with PyTorch implementations. It includes robust mechanisms for **resilient model deployment**, such as auto-detection of ONNX availability, explicit control over its usage, and graceful fallback to PyTorch when ONNX dependencies are not met. A key pattern is **model equivalence verification**, ensuring consistency in embeddings and predictions between the ONNX and PyTorch backends, even within an adaptive classification workflow."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/build_MiniLLM_from_scratch/cluster_5.py,LLM-based Context Management,"The code demonstrates core Large Language Model (LLM) inference patterns, encompassing input tokenization, response generation using `model.generate`, and output decoding. It distinctly features both a standard block-wise generation mode and an advanced streaming LLM inference pattern, leveraging `TextIteratorStreamer` and threading for real-time, token-by-token output. This setup facilitates an interactive conversational AI experience, managing and displaying dialogue history."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/chipper/cluster_1.py,MLOps,"This code manages environment configurations crucial for AI applications, specifically handling settings for local Large Language Model (LLM) inference engines via `OLLAMA_URL` and general `API_KEY` integration. It further implements patterns for prompt engineering and Retrieval-Augmented Generation (RAG) by managing `.systemprompt` and `.ragignore` files, ensuring specific content and system instructions are utilized or excluded."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/chipper/cluster_11.py,Retrieval Augmented Generation(RAG),"This code implements a **Retrieval-Augmented Generation (RAG) pattern**, where a `RAGQueryPipeline` asynchronously processes queries to combine retrieved context with generated AI responses, delivering output via a streaming mechanism. It also features an **LLM proxy pattern** through `OllamaProxy`, centralizing interaction with the Ollama API for various AI operations like generation, chat, embeddings, and comprehensive model management, all while supporting efficient streaming responses. Robust error handling and heartbeats ensure stable, continuous data delivery during these streaming AI interactions."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/chipper/cluster_5.py,MLOps,"This code configures AI application environments by managing settings for Retrieval Augmented Generation (RAG) pipelines through `.ragignore` files and defining Large Language Model (LLM) behavior via `.systemprompt` configurations. It orchestrates flexible LLM deployment, integrating local Ollama instances or external services with hardware-aware optimizations like GPU profiling for efficient containerized execution. The utility also handles secure API key generation and management, essential for interacting with various AI services."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/chipper/cluster_8.py,Retrieval Augmented Generation(RAG),"This code delineates a core component of a Retrieval Augmented Generation (RAG) pipeline, specifically for document ingestion and embedding. It implements explicit document pre-processing patterns, including configurable text chunking (split by length, overlap, threshold) and a `.ragignore` blocklist for content filtering, crucial for optimizing retrieval relevance. The `RAGEmbedder` orchestrates the generation of vector embeddings using a specified model and their subsequent indexing into an Elasticsearch instance, laying the groundwork for semantic retrieval."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/chipper/cluster_9.py,Retrieval Augmented Generation(RAG),"This codebase implements patterns for **text embedding generation**, supporting various providers like Ollama and Hugging Face, converting diverse file types into numerical vectors. It includes robust **text chunking strategies** with configurable split methods, lengths, and overlaps, essential for preparing content for embedding models. Furthermore, the system integrates with **Elasticsearch**, indicating a pattern for storing and retrieving these embeddings, commonly found in vector database or retrieval-augmented generation (RAG) architectures."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/clai/cluster_2.py,Agent Architecture,"The code establishes an agent-based AI system where an `Orchestrator` dynamically selects actions from a pool of `Agent` (plugin) instances based on the current system `State`. It incorporates an experience replay pattern through `ActionRemoteStorage`, logging interaction memories (states, candidate actions, and chosen actions) for potential reinforcement learning or analysis. Furthermore, a `StatsTracker` gathers anonymized telemetry on user interactions like skill activation/deactivation and system events, crucial for monitoring and refining the AI's behavior and skill utility."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/clai/cluster_27.py,Preprocessing Text and Numerical Data,"This code implements a data pre-processing and feature engineering pipeline, transforming raw file change arguments into structured `FileChange` objects with mapped statuses and types. The prepared data is then encapsulated as a `StateDTO` and transmitted via a `ClaiClient`, representing a client-side pattern for ingesting structured information into an external AI agent or system for further intelligent processing or state management."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/clai/cluster_3.py,Agent Architecture,"The AI system employs a **Mode Switching** pattern, allowing users to toggle between ""auto"" and ""manual"" states that dictate the AI's command execution autonomy. It also implements a **Plugin/Agent Management** pattern, where modular AI capabilities (""agents"") can be dynamically selected, activated, and even installed. Furthermore, a **Confidence Thresholding** pattern is applied to agent suggestions, determining whether a recommended command is executed or merely suggested based on its confidence score."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/clai/cluster_34.py,Forecasting with Classical Models,"The code implements an agent-based AI pattern, where `DemoAgent` employs rule-based logic to determine command suggestions and provide post-execution feedback for specific shell commands. A modular plugin architecture (`AgentDatasource`) dynamically loads and manages various agents, allowing for extensible AI capabilities. Additionally, a replay memory (`ActionRemoteStorage`) collects interaction data, laying the groundwork for potential future learning or refinement of these AI agents."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/clai/cluster_36.py,LLM-based User Intent Extraction,"This code implements an **Agent-based system** (`Linuss`) that employs **rule-based reasoning** for command translation and suggestion, parsing user input through basic **Natural Language Processing** to identify command structures. It integrates an **Information Retrieval** component (`Datastore` and `Provider` classes) to perform **federated search** across multiple external knowledge sources, enabling the agent to access and process information from diverse APIs. This allows for intelligent command adaptation and knowledge-based responses."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/deep_recommenders/cluster_10.py,Forecasting with Classical Models,"This code implements a streaming top-k retrieval pattern, designed to efficiently find the highest-scoring items from a large dataset by processing candidates in batches. It performs vector similarity search using dot products between query and candidate embeddings, incrementally maintaining the top-k results across these batches via a reduction strategy. This enables a scalable approach to approximate nearest neighbor search for large-scale retrieval systems."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/deep_recommenders/cluster_12.py,Forecasting with Classical Models,"This code implements several advanced AI patterns for recommendation systems, including Factorization Machines (FM) for explicit linear and second-order feature interactions, and its deep variant, DeepFM, which feeds FM's embeddings into a Deep Neural Network (DNN). It also features Wide & Deep Learning (WDL), combining a linear model with a DNN on concatenated embeddings, and Factorization-supported Neural Networks (FNN) that warm-start a DNN using pre-trained FM components."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/deep_recommenders/cluster_3.py,Preprocessing Text and Numerical Data,"This code implements a crucial AI data preparation pattern, specifically for feature engineering and dataset serialization. It merges raw user, movie, and rating data, performing type conversions and string encoding to create a unified feature set. These processed features are then serialized into `tf.train.Example` protobufs, utilizing `Int64List` and `BytesList` for efficient storage in TFRecord files, thereby optimizing the input pipeline for TensorFlow models."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/dia/cluster_2.py,LLM-based Multimodal Generative Prompting,"This code defines a generative AI model, likely for text-to-audio synthesis, built upon an encoder-decoder architecture with an autoregressive generation loop. It employs advanced inference patterns such as classifier-free guidance, various sampling strategies (temperature, top-p, top-k), and KV caching for efficiency. Furthermore, it integrates a neural audio codec (DAC) and a specialized delay/revert pattern for handling multi-channel discrete audio representations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/discrete_distribution_networks/cluster_9.py,LLM-based Multimodal Generative Prompting,"This code exhibits various AI patterns for image-based sampling and selection, primarily focusing on generating probabilities from comparisons to a target. It leverages diverse image transformations like masking, noise injection, quantization, and classical edge detection (Canny, Sobel) for feature extraction. Furthermore, it integrates advanced AI models such as pre-trained ResNet for style features, a CIFAR classifier for class probabilities, and CLIP for multimodal vision-language embeddings, all converging on similarity-based probability generation and top-k selection for guided sampling."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/drl_grasping/cluster_12.py,Forecasting with Classical Models,"The code defines two distinct reinforcement learning environments, `Grasp` and `Reach`, adhering to an OpenAI Gym-like interface with defined action and observation spaces, state transition logic, and reward/termination conditions. The `Grasp` environment incorporates advanced robotics control for 3D grasping, observation stacking for temporal context, a curriculum learning mechanism, and support for demonstration-based learning by preloading replay buffers. `Reach` focuses on target acquisition, utilizing reward shaping techniques such as sparse/dense rewards and time penalties to guide agent learning."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/drl_grasping/cluster_13.py,Forecasting with Classical Models,"The code defines a Reinforcement Learning (RL) environment for robotic manipulation, exemplified by the `Reach` task, which features configurable sparse/dense reward shaping and penalties for action speed. A sophisticated `GraspCurriculum` implements multiple curriculum learning strategies, including stage-based rewards for sequential task completion (REACH, TOUCH, GRASP, LIFT). It dynamically adjusts environment difficulty parameters like workspace scale, object count, and task thresholds based on the agent's success rate, further incorporating persistent penalties for undesirable robot behaviors."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/drl_grasping/cluster_18.py,Forecasting with Classical Models,"This code defines an abstract framework for robot manipulation, embodying core Reinforcement Learning (RL) environment patterns with explicit action/observation spaces, reward functions, and task completion logic through its `Manipulation` class. It integrates advanced robot control and motion planning via MoveIt2 components, facilitating end-effector and object pose estimation crucial for perception. The system further includes kinematic control, workspace constraint management, and collision detection, enabling the development and training of intelligent robotic agents."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_103.py,none,"This `CatalogManager` establishes a comprehensive metadata system for AI/ML workflows, centrally managing `FunctionCatalogEntry` for models or operators, including their type (e.g., classification, detection), I/O definitions, and computational costs. It also handles `IndexCatalogEntry` specifically for vector stores and feature columns, crucial for AI search and retrieval, alongside `FunctionCacheCatalogEntry` for performance optimization of AI computations. The system further supports diverse multimedia `TableType`s (video, image, document), reflecting common AI data modalities."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_12.py,none,"The code outlines AI patterns for an extensible database system designed for machine learning operations. It demonstrates the ability to define and integrate custom AI models (e.g., Yolo, FaceDetector, forecasting) as SQL functions, allowing for their direct application within queries on unstructured data like video and images. Furthermore, it supports vector indexing (FAISS) for efficient similarity search on extracted features and handles high-dimensional `NDARRAY` data types, enabling content-based retrieval and materialized views derived from AI model outputs."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_14.py,"LLM-based Planning, XoT, ReAct, or Reasoning","The code demonstrates sophisticated AI query optimization patterns, including predicate pushdown through AI function applications and cost-based predicate reordering, to enhance query efficiency. A prominent pattern is the intelligent caching and reuse of AI function evaluation results across queries, preventing redundant computations from expensive models like object detectors and LLMs. These optimizations are managed via a flexible rule system, allowing dynamic control over their application."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_18.py,LLM-based Multimodal Generative Prompting,"This codebase demonstrates an AI pattern of integrating machine learning models, such as object detectors (`Yolo`, `DummyObjectDetector`), as user-defined functions directly callable within SQL-like queries on multimedia data. It facilitates declarative AI querying, enabling model inferences to be used in `WHERE` clauses for filtering or `JOIN LATERAL` with `UNNEST` for processing multi-output models. Furthermore, the system incorporates robust multimedia data ingestion and preprocessing, including efficient video/audio frame extraction and various sampling strategies (`IFRAMES`, `AUDIORATE`) essential for AI workloads."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_20.py,none,"The provided code implements a visualization utility for generating UML-style diagrams from object-relational mapper metadata using the `pydot` library. It focuses on rendering class structures, relationships, and properties into a graphical format. No specific Artificial Intelligence patterns, such as machine learning algorithms, knowledge representation techniques (beyond general data modeling), or intelligent agents, are discernible within this code."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_30.py,MLOps,"This code implements an automated release intelligence pattern, orchestrating dynamic versioning, changelog generation, and artifact deployment. It utilizes text processing with regular expressions to parse Git commit messages for constructing release notes and intelligently manages version bumps. The system further integrates with GitHub and PyPI APIs to automate release creation, asset uploads, and package distribution."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_39.py,Retrieval Augmented Generation(RAG),"The code demonstrates AI patterns by integrating machine learning models as user-defined functions (UDFs) directly callable within a database system, facilitating tasks like text filtering, image classification, and object detection on multimedia data. It features robust support for vector embeddings and similarity search, leveraging various feature extractors and integrated vector stores (FAISS, QDRANT, PGVECTOR). Furthermore, the system provides an abstraction layer for creating AI functions from diverse ML frameworks (e.g., HuggingFace, Ludwig), optimizing their execution with specialized query rewrite rules."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_54.py,none,"This code reveals a sophisticated rule-based AI query optimizer pattern, utilizing distinct ""rewrite"" and ""implementation"" promises to transform logical plans into efficient physical execution strategies. It incorporates AI-specific optimizations such as `VectorIndexScan` for similarity search and supports distributed computation through `RayPhysical` rules, enabling scalable processing of AI workloads."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_60.py,none,"This code implements a **job scheduling and metadata management pattern** crucial for MLOps, where `JobCatalog` serves as a metadata store for AI/ML tasks. It details the logic within a `JobScheduler` for orchestrating recurring workloads by calculating future run times, managing job lifecycles, and ensuring timely execution of tasks like model retraining or batch inference based on defined intervals and active states."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_68.py,none,"This code implements an **Interpreter pattern**, translating components of a SQL-like query's parse tree into an Abstract Syntax Tree (AST). It leverages a **Visitor pattern**, where methods like `query_specification` and `table_source` traverse the parse tree, incrementally building complex AST objects such as `SelectStatement` and `JoinNode` by assembling parsed elements."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evadb/cluster_72.py,Preprocessing Text and Numerical Data,"The code demonstrates a robust pattern for integrating and executing AI functions (`FunctionExpression`) within a data processing pipeline. It features batch processing, leverages GPU acceleration for computations, and incorporates intelligent caching mechanisms to optimize AI model inference performance by avoiding redundant computations. Furthermore, the system instruments and tracks the cost of these AI operations, enabling performance monitoring and cost-based query optimization for AI tasks."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evolving-agents/cluster_4.py,Model Abstraction,"This code defines an agent-based AI system, employing an `AgentFactory` to orchestrate the creation and execution of agents that integrate with Large Language Models (LLMs). It features dynamic agent loading from code snippets and facilitates tool use, allowing agents to leverage external functionalities and interact with diverse AI frameworks via a provider registry. A robust ID extraction utility supports parsing unstructured LLM outputs to retrieve critical identifiers for subsequent operations."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/evolving-agents/cluster_6.py,Agent Architecture,"This code implements a `SmartAgentBus` for orchestrating a multi-agent system, featuring a persistent registry that manages agents and their capabilities. It leverages semantic embeddings and vector search to enable dynamic agent discovery, matching tasks to the most suitable agents based on their descriptions and capabilities. Additionally, the system integrates LLM cache management for performance optimization, a circuit breaker pattern to enhance agent reliability, and an experience tracker to monitor agent performance."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_10.py,none,"The code primarily implements AI patterns for synthetic spatial data generation, defining structured 2D coordinate distributions such as grids, concentric squares, and various spiral trajectories (square and Archimedean). It further demonstrates a prioritized data sampling pattern, where positions closer to the origin are explicitly ordered for preferential processing, serving as an exploration strategy for AI agents in simulated environments."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_11.py,Advanced LLM Prompting,"The code showcases an AI pattern for **structured information extraction**, where an LLM is prompted to generate a blueprint's title and purpose, with its completion parsed as JSON for reliable data retrieval. This extracted metadata is then utilized in an **AI-assisted content generation** pattern to construct contrastive matching questions, presenting a mix of correct and distractor options within a templated prompt for blueprint identification."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_14.py,Agent Architecture,"This code implements a reactive AI pattern, processing messages from an AI agent via an external hook to enable autonomous decision-making. It detects predefined completion or readiness phrases (e.g., 'execution complete', 'agent stopped') to automatically prompt the AI to ""continue development"" and also sends warnings or explicit continuation commands back to the agent via tmux, facilitating a guided feedback loop."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_17.py,none,"The code primarily demonstrates a human-in-the-loop AI orchestration pattern, where a monitoring system detects critical events and feeds structured observations to an external AI agent via a `send_to_claude_code` mechanism. It employs rule-based anomaly detection within `analyze_production_flows` to identify significant deviations in production and consumption metrics using predefined thresholds and historical samples. This setup ensures the AI is informed of detected patterns and anomalies in the monitored environment, enabling potential intervention or awareness."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_2.py,Retrieval Augmented Generation(RAG),"This code implements a pattern for generating structured training data from hierarchical text, specifically targeting sequence generation and completion tasks. It systematically creates input-output pairs that teach a model to predict a node's children, infer the next sibling in a sequence, or signal the completion of a hierarchical branch, all based on preceding contextual history. These examples are formatted for fine-tuning conversational AI models, enabling them to generate structured responses within a defined domain."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_21.py,Agent Architecture,"This codebase defines a multi-agent reinforcement learning environment (`FactorioGymEnv`) where agents interact with a simulated Factorio world by executing code actions based on detailed `Observation`s. It incorporates a robust state management pattern through `GameState` serialization and a `FactorioMCPRepository` for version control of game states and AI policies, facilitating iterative development and debugging. Agent performance is evaluated via task-oriented reward functions and `calculate_achievements`, providing structured feedback on production and resource management."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_22.py,none,"This code demonstrates patterns for interacting with large language models, specifically parsing AI responses to extract generated code and token usage metadata. It also features utilities for preprocessing conversational message histories by cleaning and merging contiguous messages, which is crucial for optimizing prompts in chat-based AI applications."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_32.py,Model Abstraction,"This code implements a multi-model Large Language Model (LLM) orchestration pattern, integrating Anthropic, OpenAI, and DeepSeek APIs for AI-driven code refactoring. It utilizes sophisticated prompt engineering to guide LLMs in transforming Factorio blueprint code into a more efficient style, followed by simulation-based verification to ensure the generated code's functional correctness. The system incorporates iterative generation and evaluation, tracking metrics like success rate and compression ratio to optimize LLM outputs against predefined requirements."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_33.py,Using Tools with LLMs,"This code implements an AI perception and environment interaction pattern through a `Tool` class, enabling agents to query and interpret their surroundings. It employs efficient state representation and decoding techniques, such as binary and run-length encoding for environmental elements, to process map data from an external source. The system provides flexible observation generation, allowing agents to obtain either visual renders or structured entity data from dynamic map queries or static blueprints."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_40.py,Using Tools with LLMs,"The code establishes an **Agent-Environment Interaction** pattern by dynamically loading Python controllers as agents to execute Lua-based ""tools"" (actions) within an external game environment via RCON. A crucial **observational and interventional pattern** is implemented through pre- and post-tool hooks, allowing for monitoring agent actions, applying feedback mechanisms like rewards, or enforcing operational constraints. This architecture facilitates the development of AI systems that can interact with, observe, and adapt to a simulated environment."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_49.py,Preprocessing Text and Numerical Data,"This code implements an AI pattern for **program representation and feature extraction** by leveraging Abstract Syntax Trees (AST) to systematically parse and extract structural elements like class definitions, method signatures, and type annotations from Python source. This structured output transforms raw code into a machine-readable format, serving as essential input for downstream AI tasks requiring deep code comprehension, such as code generation, summarization, or semantic search. Additionally, it utilizes runtime introspection to understand callable interfaces, which is vital for AI systems that dynamically interact with or compose modular components."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_65.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements a goal-oriented action planning (GOAP) system for connecting entities, leveraging specialized resolvers and robust pathfinding algorithms to navigate the game environment. It employs a heuristic problem-solving approach, iterating through prioritized connection strategies and dynamically adapting to environmental constraints or pathfinding failures with retry mechanisms. The system actively queries and manages game state information, including inventory and entity collision boxes, to facilitate intelligent construction and resource management."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_68.py,Agent Architecture,"This code defines an AI agent-environment interaction pattern within a Factorio-like simulated world, adhering to a Gym-compliant interface. The agent's observation space is rich and multimodal, encompassing structured game state such as inventory, entities, research progress, resource flows, temporal information, and optional base64-encoded visual map data. Its action space is programmatic, allowing the agent to execute game commands, define new functions, and manipulate the environment via a code-as-action paradigm."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_74.py,Evaluating LLM Results,"The `SweepManager` orchestrates large-scale AI model evaluation sweeps, incorporating key patterns for efficient experimentation. It features distributed execution across multiple servers and dynamic early stopping to conserve resources when task-specific success criteria are met. This robust system also handles experiment tracking with resumption capabilities and generates systematic performance analysis reports across diverse AI tasks."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_8.py,LLM-based Multimodal Generative Prompting,"This code demonstrates a qualitative spatial reasoning pattern, discretizing continuous 2D coordinates into symbolic relative position descriptions. It employs a rule-based approach with predefined thresholds around a bounding box's center to categorize points, generating human-interpretable labels like ""northwest"" or ""center"". This pattern is fundamental for AI applications requiring abstract spatial understanding, such as natural language generation for scene descriptions or high-level cognitive reasoning."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_80.py,none,"This code implements a distributed Monte Carlo Tree Search (MCTS) pattern, orchestrating multiple independent MCTS instances to run concurrently across distinct groups of ""FactorioInstance"" environments. Each parallel MCTS instance incorporates an `Evaluator` component responsible for assessing search outcomes, and is configured to utilize an `APIFactory` and `system_prompt`, strongly suggesting its role in guiding a language model for generative exploration or decision-making. This architecture enables scalable, parallelized search for complex problem-solving."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/factorio-learning-environment/cluster_86.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code implements an **Automated Factory Design** pattern, systematically constructing complex production lines by placing processing buildings, configuring recipes, and establishing intricate fluid and solid input/output systems. It leverages **Direct Environment Manipulation** for efficient state initialization, such as pre-filling tanks via RCON commands, and incorporates **Constraint-Aware Planning** to manage entity connections based on specific input/output points. The system further includes **Outcome Monitoring** to verify successful production by checking resource levels after operation."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/fast-graphrag/cluster_13.py,Retrieval Augmented Generation(RAG),"The code defines core data structures for **knowledge graph construction and information extraction**, including `TEntity`, `TRelation`, and `TGraph` to represent structured information derived from text. It implements a **retrieval-augmented generation (RAG)** pattern, utilizing `TDocument`, `TChunk`, and `TContext` to assemble scored, relevant information (entities, relations, and chunks) for AI model input. The system further supports structured querying (`TQueryEntities`) and contextualized AI responses (`TQueryResponse`)."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/fast-graphrag/cluster_17.py,Retrieval Augmented Generation(RAG),"This code implements a Retrieval-Augmented Generation (RAG) pattern, combining semantic search with large language models. It leverages an OpenAI Embedding Service to convert text into high-dimensional embeddings, which are then stored and indexed in an HNSW vector database for efficient approximate nearest neighbor search. The `get_context` method retrieves relevant data based on semantic similarity, which is subsequently fed into an OpenAI Large Language Model via a structured prompt to generate informed responses."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/fast-graphrag/cluster_9.py,"LLM-based Planning, XoT, ReAct, or Reasoning","This code represents a common AI pattern for post-processing sparse model outputs, specifically extracting and ranking non-zero scores from a `csr_matrix` row vector. This functionality is crucial for applications like recommendation systems, information retrieval, or multi-label classification to identify and order top-k relevant items or probabilities from high-dimensional, sparse predictions."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/jodie/cluster_1.py,Model Abstraction,"This code implements a robust data preprocessing pattern for sequential AI models, focusing on temporal dynamics of user-item interactions. It extracts and engineers features such as user and item interaction sequences, their respective time differences, and previous item interactions for each user. This detailed feature engineering, alongside categorical ID mapping and timestamp scaling, prepares the data for supervised learning tasks that aim to model dynamic user-item behaviors and predict state changes."
https://github.com/HasinthakaPiyumal/AI-Pattern-Mining-Project/tree/main/notebooks/result/repo_callgraph_clusters/ladi-vton/cluster_4.py,Forecasting with Classical Models,"This code outlines a comprehensive training and inference pipeline for a conditional diffusion model, likely for virtual try-on (VTO). It leverages pre-trained components such as Stable Diffusion's UNet, VAE, and schedulers, alongside CLIP text and vision encoders, to perform conditional image generation. A custom `InversionAdapter` is employed to fuse multimodal inputs, adapting garment features and text prompts for precise control over the generative process, supported by robust deep learning optimizations like distributed training, mixed precision, and gradient accumulation."
